Brand,Product Name,GPU Chip,Released,Bus,Memory,GPU clock,Memory clock,Shaders / TMUs / ROPs
Intel,HD Graphics 405,Braswell GT1,"Apr 1st, 2015",PCIe 3.0 x1,System Shared,400 MHz,System Shared,128 / 16 / 2
Intel,HD Graphics 500,Apollo Lake GT1,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,200 MHz,System Shared,96 / 12 / 2
Intel,HD Graphics 505,Apollo Lake GT1.5,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,200 MHz,System Shared,144 / 18 / 3
Intel,HD Graphics 510,Skylake GT1,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,300 MHz,System Shared,96 / 12 / 3
Intel,HD Graphics 515,Skylake GT2,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics 520,Skylake GT2,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics 520,Skylake GT2,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics 530,Skylake GT2,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,350 MHz,System Shared,192 / 24 / 3
Intel,Iris Graphics 540,Skylake GT3e,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,300 MHz,System Shared,384 / 48 / 6
Intel,Iris Graphics 550,Skylake GT3e,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,300 MHz,System Shared,384 / 48 / 6
Intel,Iris Pro Graphics 580,Skylake GT4e,"Sep 1st, 2015",PCIe 3.0 x1,System Shared,350 MHz,System Shared,576 / 72 / 9
Intel,HD Graphics 5300,Broadwell GT2,"Sep 5th, 2014",PCIe 2.0 x1,System Shared,100 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics 5500,Broadwell GT2,"Sep 5th, 2014",PCIe 2.0 x1,System Shared,100 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics 5600,Broadwell GT2,"Sep 5th, 2014",PCIe 2.0 x1,System Shared,300 MHz,System Shared,192 / 24 / 3
Intel,HD Graphics 6000,Broadwell GT3,"Sep 5th, 2014",PCIe 2.0 x1,System Shared,300 MHz,System Shared,384 / 48 / 6
Intel,Iris Graphics 6100,Broadwell GT3,"Sep 5th, 2014",PCIe 2.0 x1,System Shared,300 MHz,System Shared,384 / 48 / 6
Intel,Iris Pro Graphics 6200,Broadwell GT3e,"Sep 5th, 2014",PCIe 2.0 x1,System Shared,100 MHz,System Shared,384 / 48 / 6
Intel,HD Graphics,Haswell GT1,"Apr 29th, 2013",PCIe 1.0 x16,System Shared,400 MHz,System Shared,80 / 10 / 1
Intel,HD Graphics,Haswell GT1,"Apr 29th, 2013",PCIe 1.0 x16,System Shared,200 MHz,System Shared,80 / 10 / 1
Intel,HD Graphics,Haswell GT2,"Sep 2nd, 2013",PCIe 1.0 x16,System Shared,200 MHz,System Shared,160 / 20 / 2
Intel,HD Graphics,Haswell GT1,"Apr 29th, 2013",PCIe 1.0 x16,System Shared,200 MHz,System Shared,80 / 10 / 1
Intel,HD Graphics 4200,Haswell GT2,"Jun 3rd, 2013",PCIe 1.0 x16,System Shared,200 MHz,System Shared,160 / 20 / 2
Intel,HD Graphics 4400,Haswell GT2,"Sep 3rd, 2013",PCIe 1.0 x16,System Shared,200 MHz,System Shared,160 / 20 / 2
Intel,HD Graphics 4600,Haswell GT2,"May 27th, 2013",PCIe 1.0 x16,System Shared,200 MHz,System Shared,160 / 20 / 2
Intel,HD Graphics 5000,Haswell GT3,"May 27th, 2013",PCIe 1.0 x16,System Shared,200 MHz,System Shared,320 / 40 / 4
Intel,Iris Graphics 5100,Haswell GT3,"May 27th, 2013",PCIe 1.0 x16,System Shared,200 MHz,System Shared,320 / 40 / 4
Intel,Iris Pro Graphics 5200,Haswell GT3e,"May 27th, 2013",PCIe 1.0 x16,System Shared,200 MHz,System Shared,320 / 40 / 4
NVIDIA,GRID RTX T10-16,TU102,Unknown,PCIe 3.0 x16,"16 GB, GDDR6, 384 bit",1065 MHz,1750 MHz,4608 / 288 / 96
NVIDIA,GRID RTX T10-4,TU102,Unknown,PCIe 3.0 x16,"4 GB, GDDR6, 384 bit",1065 MHz,1750 MHz,4608 / 288 / 96
NVIDIA,GRID RTX T10-8,TU102,Unknown,PCIe 3.0 x16,"8 GB, GDDR6, 384 bit",1065 MHz,1750 MHz,4608 / 288 / 96
NVIDIA,GeForce MX330,GP108,"Feb 10th, 2020",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",1531 MHz,1502 MHz,384 / 24 / 16
NVIDIA,GeForce MX350,GP107,"Feb 10th, 2020",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",1354 MHz,1752 MHz,640 / 32 / 16
NVIDIA,GeForce RTX 2060 TU104,TU104,"Jan 10th, 2020",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",1365 MHz,1750 MHz,1920 / 120 / 48
NVIDIA,Quadro RTX 6000 Mobile,TU102,2020,PCIe 3.0 x16,"24 GB, GDDR6, 384 bit",1275 MHz,1750 MHz,4608 / 288 / 96
NVIDIA,Quadro RTX 8200,GA102,Unknown,PCIe 4.0 x16,"48 GB, GDDR6, 384 bit",1110 MHz,1750 MHz,7552 / 472 / 96
NVIDIA,Tesla A100,GA100,Unknown,PCIe 4.0 x16,"32 GB, HBM2e, 4096 bit",1110 MHz,1200 MHz,7936 / 496 / 128
NVIDIA,GeForce GTX 1050 3 GB Max-Q,GP107,"Feb 1st, 2019",PCIe 3.0 x16,"3 GB, GDDR5, 96 bit",1366 MHz,1752 MHz,768 / 48 / 24
NVIDIA,GeForce GTX 1650,TU117,"Apr 23rd, 2019",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1485 MHz,2000 MHz,896 / 56 / 32
NVIDIA,GeForce GTX 1650 Max-Q,TU117,"Apr 23rd, 2019",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1020 MHz,1750 MHz,1024 / 64 / 32
NVIDIA,GeForce GTX 1650 Mobile,TU117,"Apr 23rd, 2019",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1395 MHz,2000 MHz,1024 / 64 / 32
NVIDIA,GeForce GTX 1650 SUPER,TU116,"Nov 22nd, 2019",PCIe 3.0 x16,"4 GB, GDDR6, 128 bit",1530 MHz,1500 MHz,1280 / 80 / 32
NVIDIA,GeForce GTX 1660,TU116,"Mar 14th, 2019",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1530 MHz,2001 MHz,1408 / 88 / 48
NVIDIA,GeForce GTX 1660 Mobile,TU116B,Unknown,PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",1455 MHz,2000 MHz,1280 / 80 / 48
NVIDIA,GeForce GTX 1660 SUPER,TU116,"Oct 29th, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",1530 MHz,1750 MHz,1408 / 88 / 48
NVIDIA,GeForce GTX 1660 Ti,TU116,"Feb 22nd, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",1500 MHz,1500 MHz,1536 / 96 / 48
NVIDIA,GeForce GTX 1660 Ti Max-Q,TU116,"Apr 23rd, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",1140 MHz,1500 MHz,1536 / 96 / 48
NVIDIA,GeForce GTX 1660 Ti Mobile,TU116,"Apr 23rd, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",1455 MHz,1500 MHz,1536 / 96 / 48
NVIDIA,GeForce MX150 GP107,GP107,"Feb 23rd, 2019",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",1469 MHz,1502 MHz,384 / 24 / 16
NVIDIA,GeForce MX230,GP108,"Feb 21st, 2019",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",1519 MHz,1502 MHz,256 / 16 / 16
NVIDIA,GeForce MX250,GP108,"Feb 21st, 2019",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",1519 MHz,1502 MHz,384 / 24 / 16
NVIDIA,GeForce MX250,GP108B,Unknown,PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",937 MHz,1502 MHz,384 / 24 / 16
NVIDIA,GeForce RTX 2060,TU106,"Jan 7th, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",1365 MHz,1750 MHz,1920 / 120 / 48
NVIDIA,GeForce RTX 2060 Mobile,TU106,"Jan 29th, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",960 MHz,1750 MHz,1920 / 120 / 48
NVIDIA,GeForce RTX 2060 Mobile,TU106B,"Jan 29th, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",960 MHz,1750 MHz,1920 / 120 / 48
NVIDIA,GeForce RTX 2060 SUPER,TU106,"Jul 9th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1470 MHz,1750 MHz,2176 / 136 / 64
NVIDIA,GeForce RTX 2070 Max-Q,TU106,"Jan 29th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",885 MHz,1750 MHz,2304 / 144 / 64
NVIDIA,GeForce RTX 2070 Max-Q,TU106B,"Jan 29th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",885 MHz,1500 MHz,2304 / 144 / 64
NVIDIA,GeForce RTX 2070 Mobile,TU106,"Jan 29th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1215 MHz,1750 MHz,2304 / 144 / 64
NVIDIA,GeForce RTX 2070 Mobile,TU106B,"Jan 29th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1215 MHz,1750 MHz,2304 / 144 / 64
NVIDIA,GeForce RTX 2070 SUPER,TU104,"Jul 9th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1605 MHz,1750 MHz,2560 / 160 / 64
NVIDIA,GeForce RTX 2080 Max-Q,TU104B,"Jan 29th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",735 MHz,1500 MHz,2944 / 184 / 64
NVIDIA,GeForce RTX 2080 Max-Q,TU104,"Jan 29th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",735 MHz,1500 MHz,2944 / 184 / 64
NVIDIA,GeForce RTX 2080 Mobile,TU104,"Jan 29th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1380 MHz,1500 MHz,2944 / 184 / 64
NVIDIA,GeForce RTX 2080 Mobile,TU104B,"Jan 29th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1380 MHz,1500 MHz,2944 / 184 / 64
NVIDIA,GeForce RTX 2080 SUPER,TU104,"Jul 23rd, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1650 MHz,1937 MHz,3072 / 192 / 64
NVIDIA,Quadro P2200,GP106,"Jun 10th, 2019",PCIe 3.0 x16,"5 GB, GDDR5X, 160 bit",1000 MHz,1251 MHz,1280 / 80 / 40
NVIDIA,Quadro P520 Mobile,GP108,"May 23rd, 2019",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",1303 MHz,1502 MHz,384 / 24 / 16
NVIDIA,Quadro RTX 3000 Max-Q,TU106,"May 27th, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 256 bit",600 MHz,1750 MHz,2304 / 144 / 64
NVIDIA,Quadro RTX 3000 Mobile,TU106,"May 27th, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 256 bit",945 MHz,1750 MHz,2304 / 144 / 64
NVIDIA,Quadro RTX 4000 Max-Q,TU104,"May 27th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",780 MHz,1625 MHz,2560 / 160 / 64
NVIDIA,Quadro RTX 4000 Mobile,TU104,"May 27th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1110 MHz,1750 MHz,2560 / 160 / 64
NVIDIA,Quadro RTX 5000 Max-Q,TU104,"May 27th, 2019",PCIe 3.0 x16,"16 GB, GDDR6, 256 bit",600 MHz,1750 MHz,3072 / 192 / 64
NVIDIA,Quadro RTX 5000 Mobile,TU104,"May 27th, 2019",PCIe 3.0 x16,"16 GB, GDDR6, 256 bit",1035 MHz,1750 MHz,3072 / 192 / 64
NVIDIA,Quadro T1000 Mobile,TU117,"May 27th, 2019",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1395 MHz,2000 MHz,768 / 48 / 32
NVIDIA,Quadro T2000 Max-Q,TU117,"May 27th, 2019",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1200 MHz,2000 MHz,1024 / 64 / 32
NVIDIA,Quadro T2000 Mobile,TU117,"May 27th, 2019",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1575 MHz,2000 MHz,1024 / 64 / 32
NVIDIA,Tesla V100 SXM2 16 GB,GV100,"Nov 26th, 2019",PCIe 3.0 x16,"16 GB, HBM2, 4096 bit",1245 MHz,1106 MHz,5120 / 320 / 128
NVIDIA,Tesla V100S PCIe 32 GB,GV100,"Nov 26th, 2019",PCIe 3.0 x16,"32 GB, HBM2, 4096 bit",1245 MHz,1106 MHz,5120 / 320 / 128
NVIDIA,GeForce GT 1030 DDR4,GP108,"Mar 12th, 2018",PCIe 3.0 x4,"2 GB, DDR4, 64 bit",1152 MHz,1050 MHz,384 / 24 / 16
NVIDIA,GeForce GT 1030 GK107,GK107,"Sep 30th, 2018",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1058 MHz,1250 MHz,384 / 32 / 16
NVIDIA,GeForce GTX 1050 3 GB,GP107,"May 21st, 2018",PCIe 3.0 x16,"3 GB, GDDR5, 96 bit",1392 MHz,1752 MHz,768 / 48 / 24
NVIDIA,GeForce GTX 1050 Max-Q,GP107,"Jan 3rd, 2018",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1190 MHz,1752 MHz,640 / 40 / 16
NVIDIA,GeForce GTX 1050 Ti Max-Q,GP107,"Jan 3rd, 2018",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1152 MHz,1752 MHz,768 / 48 / 32
NVIDIA,GeForce GTX 1050 Ti Max-Q,GP107,"Jan 3rd, 2018",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1152 MHz,1752 MHz,768 / 48 / 32
NVIDIA,GeForce GTX 1060 6 GB GDDR5X,GP104,"Oct 18th, 2018",PCIe 3.0 x16,"6 GB, GDDR5X, 192 bit",1506 MHz,1001 MHz,1280 / 80 / 48
NVIDIA,GeForce GTX 1060 6 GB GP104,GP104,"Mar 8th, 2018",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1506 MHz,2002 MHz,1280 / 80 / 48
NVIDIA,GeForce GTX 1060 6 GB Rev. 2,GP106,"Jan 5th, 2018",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1506 MHz,2002 MHz,1280 / 80 / 48
NVIDIA,GeForce GTX 1060 8 GB GDDR5X,GP104,Never Released,PCIe 3.0 x16,"8 GB, GDDR5X, 256 bit",1506 MHz,1001 MHz,1280 / 80 / 64
NVIDIA,GeForce GTX 1070 GDDR5X,GP104,"Dec 4th, 2018",PCIe 3.0 x16,"8 GB, GDDR5X, 256 bit",1506 MHz,1001 MHz,1920 / 120 / 64
NVIDIA,GeForce GTX 1080 Ti 10 GB,GP102,Never Released,PCIe 3.0 x16,"10 GB, GDDR5X, 320 bit",1557 MHz,1376 MHz,3200 / 200 / 80
NVIDIA,GeForce RTX 2070,TU106,"Oct 17th, 2018",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1410 MHz,1750 MHz,2304 / 144 / 64
NVIDIA,GeForce RTX 2080,TU104,"Sep 20th, 2018",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1515 MHz,1750 MHz,2944 / 184 / 64
NVIDIA,GeForce RTX 2080 Ti,TU102,"Sep 20th, 2018",PCIe 3.0 x16,"11 GB, GDDR6, 352 bit",1350 MHz,1750 MHz,4352 / 272 / 88
NVIDIA,Jetson AGX Xavier,GV10B,43374,IGP,System Shared,854 MHz,System Shared,512 / 32 / 16
NVIDIA,P102-100,GP102,"Feb 12th, 2018",PCIe 3.0 x4,"5 GB, GDDR5X, 320 bit",1582 MHz,1376 MHz,3200 / 200 / 80
NVIDIA,P102-101,GP102,2018,PCIe 3.0 x4,"10 GB, GDDR5, 320 bit",1557 MHz,2002 MHz,3200 / 200 / 80
NVIDIA,P104-101,GP104,"Jan 5th, 2018",PCIe 3.0 x16,"4 GB, GDDR5X, 256 bit",1506 MHz,1251 MHz,2560 / 160 / 64
NVIDIA,Quadro GV100,GV100,"Mar 27th, 2018",PCIe 3.0 x16,"32 GB, HBM2, 4096 bit",1132 MHz,848 MHz,5120 / 320 / 128
NVIDIA,Quadro P3200 Max-Q,GP104,"Feb 21st, 2018",MXM-B (3.0),"6 GB, GDDR5, 192 bit",1139 MHz,1753 MHz,1792 / 112 / 64
NVIDIA,Quadro P3200 Mobile,GP104,"Feb 21st, 2018",MXM-B (3.0),"6 GB, GDDR5, 192 bit",1328 MHz,1753 MHz,1792 / 112 / 64
NVIDIA,Quadro P4200 Mobile,GP104,"Feb 21st, 2018",MXM-B (3.0),"8 GB, GDDR5, 256 bit",1227 MHz,1502 MHz,2304 / 144 / 64
NVIDIA,Quadro P500 Mobile,GP108,"Jan 5th, 2018",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",1455 MHz,1253 MHz,256 / 16 / 16
NVIDIA,Quadro P5200 Max-Q,GP104,"Feb 21st, 2018",MXM-B (3.0),"16 GB, GDDR5, 256 bit",1316 MHz,1804 MHz,2560 / 160 / 64
NVIDIA,Quadro P5200 Mobile,GP104,"Feb 21st, 2018",MXM-B (3.0),"16 GB, GDDR5, 256 bit",1556 MHz,1800 MHz,2560 / 160 / 64
NVIDIA,Quadro P620,GP107,"Feb 1st, 2018",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1266 MHz,1252 MHz,512 / 32 / 16
NVIDIA,Quadro P620 Mobile,GP107,"Feb 1st, 2018",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1177 MHz,1502 MHz,512 / 32 / 16
NVIDIA,Quadro RTX 4000,TU104,"Nov 13th, 2018",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1005 MHz,1625 MHz,2304 / 144 / 64
NVIDIA,Quadro RTX 5000,TU104,"Aug 13th, 2018",PCIe 3.0 x16,"16 GB, GDDR6, 256 bit",1620 MHz,1750 MHz,3072 / 192 / 64
NVIDIA,Quadro RTX 6000,TU102,"Aug 13th, 2018",PCIe 3.0 x16,"24 GB, GDDR6, 384 bit",1440 MHz,1750 MHz,4608 / 288 / 96
NVIDIA,Quadro RTX 6000 Passive,TU102,"Aug 13th, 2018",PCIe 3.0 x16,"24 GB, GDDR6, 384 bit",1305 MHz,1750 MHz,4608 / 288 / 96
NVIDIA,Quadro RTX 8000,TU102,"Aug 13th, 2018",PCIe 3.0 x16,"48 GB, GDDR6, 384 bit",1395 MHz,1750 MHz,4608 / 288 / 96
NVIDIA,Quadro RTX 8000 Passive,TU102,"Aug 13th, 2018",PCIe 3.0 x16,"48 GB, GDDR6, 384 bit",1230 MHz,1750 MHz,4608 / 288 / 96
NVIDIA,TITAN RTX,TU102,"Dec 18th, 2018",PCIe 3.0 x16,"24 GB, GDDR6, 384 bit",1350 MHz,1750 MHz,4608 / 288 / 96
NVIDIA,TITAN V CEO Edition,GV100,"Jun 21st, 2018",PCIe 3.0 x16,"32 GB, HBM2, 4096 bit",1200 MHz,848 MHz,5120 / 320 / 128
NVIDIA,Tesla T4,TU104,"Sep 13th, 2018",PCIe 3.0 x16,"16 GB, GDDR6, 256 bit",585 MHz,1250 MHz,2560 / 160 / 64
NVIDIA,Tesla V100 DGXS,GV100,"Mar 27th, 2018",PCIe 3.0 x16,"32 GB, HBM2, 4096 bit",1297 MHz,876 MHz,5120 / 320 / 128
NVIDIA,Tesla V100 FHHL,GV100,"Mar 27th, 2018",PCIe 3.0 x16,"16 GB, HBM2, 4096 bit",937 MHz,810 MHz,5120 / 320 / 128
NVIDIA,Tesla V100 PCIe 32 GB,GV100,"Mar 27th, 2018",PCIe 3.0 x16,"32 GB, HBM2, 4096 bit",1230 MHz,876 MHz,5120 / 320 / 128
NVIDIA,Tesla V100 SXM2 32 GB,GV100,"Mar 27th, 2018",PCIe 3.0 x16,"32 GB, HBM2, 4096 bit",1290 MHz,876 MHz,5120 / 320 / 128
NVIDIA,Tesla V100 SXM3 32 GB,GV100,"Mar 27th, 2018",PCIe 3.0 x16,"32 GB, HBM2, 4096 bit",1290 MHz,876 MHz,5120 / 320 / 128
NVIDIA,GeForce GT 1030,GP108,"May 17th, 2017",PCIe 3.0 x4,"2 GB, GDDR5, 64 bit",1228 MHz,1502 MHz,384 / 24 / 16
NVIDIA,GeForce GTX 1050 Mobile,GP106,"Feb 1st, 2017",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1354 MHz,1752 MHz,640 / 40 / 32
NVIDIA,GeForce GTX 1050 Mobile,GP106B,"Feb 1st, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1354 MHz,1752 MHz,640 / 40 / 32
NVIDIA,GeForce GTX 1050 Ti Mobile,GP106,"Feb 1st, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1493 MHz,1752 MHz,768 / 48 / 32
NVIDIA,GeForce GTX 1050 Ti Mobile,GP106B,"Feb 1st, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1493 MHz,1752 MHz,768 / 48 / 32
NVIDIA,GeForce GTX 1060 5 GB,GP106,"Dec 26th, 2017",PCIe 3.0 x16,"5 GB, GDDR5, 160 bit",1506 MHz,2002 MHz,1280 / 80 / 40
NVIDIA,GeForce GTX 1060 6 GB 9Gbps,GP106,"Apr 20th, 2017",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1506 MHz,2257 MHz,1280 / 80 / 48
NVIDIA,GeForce GTX 1060 Max-Q,GP106B,"Jun 27th, 2017",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1265 MHz,2002 MHz,1280 / 80 / 48
NVIDIA,GeForce GTX 1060 Max-Q,GP106,"Jun 27th, 2017",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1063 MHz,2002 MHz,1280 / 80 / 48
NVIDIA,GeForce GTX 1070 Max-Q,GP104B,"Jun 27th, 2017",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1215 MHz,2002 MHz,2048 / 128 / 64
NVIDIA,GeForce GTX 1070 Max-Q,GP104,"Jun 27th, 2017",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1215 MHz,2002 MHz,2048 / 128 / 64
NVIDIA,GeForce GTX 1070 Ti,GP104,"Nov 2nd, 2017",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1607 MHz,2002 MHz,2432 / 152 / 64
NVIDIA,GeForce GTX 1080 11Gbps,GP104,"Apr 20th, 2017",PCIe 3.0 x16,"8 GB, GDDR5X, 256 bit",1607 MHz,1376 MHz,2560 / 160 / 64
NVIDIA,GeForce GTX 1080 Max-Q,GP104,"Jun 27th, 2017",PCIe 3.0 x16,"8 GB, GDDR5X, 256 bit",1290 MHz,1251 MHz,2560 / 160 / 64
NVIDIA,GeForce GTX 1080 Max-Q,GP104B,"Jun 27th, 2017",PCIe 3.0 x16,"8 GB, GDDR5X, 256 bit",1290 MHz,1251 MHz,2560 / 160 / 64
NVIDIA,GeForce GTX 1080 Ti,GP102,"Mar 10th, 2017",PCIe 3.0 x16,"11 GB, GDDR5X, 352 bit",1481 MHz,1376 MHz,3584 / 224 / 88
NVIDIA,GeForce MX110,GM108,"Nov 17th, 2017",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",965 MHz,1253 MHz,384 / 24 / 8
NVIDIA,GeForce MX130,GM108,"Nov 17th, 2017",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",1122 MHz,1253 MHz,384 / 24 / 8
NVIDIA,GeForce MX150,GP108,"May 17th, 2017",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",1227 MHz,1502 MHz,384 / 24 / 16
NVIDIA,GeForce MX150,GP108,"May 17th, 2017",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",937 MHz,1253 MHz,384 / 24 / 16
NVIDIA,NX-SoC,GM20B,"Mar 17th, 2017",IGP,"4 GB, DDR4, 64 bit",384 MHz,1600 MHz,256 / 16 / 8
NVIDIA,P104-100,GP104,"Dec 12th, 2017",PCIe 3.0 x16,"4 GB, GDDR5X, 256 bit",1607 MHz,1251 MHz,1920 / 120 / 64
NVIDIA,P106-090,GP106,"Jul 31st, 2017",PCIe 3.0 x16,"3 GB, GDDR5, 192 bit",1354 MHz,2002 MHz,768 / 48 / 48
NVIDIA,P106-100,GP106,"Jun 19th, 2017",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1506 MHz,2002 MHz,1280 / 80 / 48
NVIDIA,Quadro M1200 Mobile,GM107,"Jan 11th, 2017",MXM-A (3.0),"4 GB, GDDR5, 128 bit",1093 MHz,1253 MHz,640 / 40 / 16
NVIDIA,Quadro M520 Mobile,GM108,"Jan 11th, 2017",MXM-A (3.0),"2 GB, GDDR5, 64 bit",1041 MHz,1253 MHz,384 / 16 / 8
NVIDIA,Quadro M620 Mobile,GM107,"Jan 11th, 2017",MXM-A (3.0),"2 GB, GDDR5, 128 bit",756 MHz,1253 MHz,512 / 32 / 16
NVIDIA,Quadro P1000,GP107,"Feb 7th, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1266 MHz,1253 MHz,640 / 40 / 32
NVIDIA,Quadro P1000 Mobile,GP107,"Feb 7th, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1303 MHz,1502 MHz,512 / 32 / 16
NVIDIA,Quadro P2000,GP106,"Feb 6th, 2017",PCIe 3.0 x16,"5 GB, GDDR5, 160 bit",1076 MHz,1752 MHz,1024 / 64 / 40
NVIDIA,Quadro P2000 Mobile,GP107,"Feb 6th, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1557 MHz,1502 MHz,768 / 48 / 32
NVIDIA,Quadro P400,GP107,"Feb 7th, 2017",PCIe 3.0 x16,"2 GB, GDDR5, 64 bit",1228 MHz,1002 MHz,256 / 16 / 16
NVIDIA,Quadro P4000,GP104,"Feb 6th, 2017",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1202 MHz,1901 MHz,1792 / 112 / 64
NVIDIA,Quadro P600,GP107,"Feb 7th, 2017",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1329 MHz,1002 MHz,384 / 24 / 16
NVIDIA,Quadro P600 Mobile,GP107,"Feb 7th, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1430 MHz,1253 MHz,384 / 24 / 16
NVIDIA,TITAN V,GV100,"Dec 7th, 2017",PCIe 3.0 x16,"12 GB, HBM2, 3072 bit",1200 MHz,848 MHz,5120 / 320 / 96
NVIDIA,TITAN Xp,GP102,"Apr 6th, 2017",PCIe 3.0 x16,"12 GB, GDDR5X, 384 bit",1405 MHz,1426 MHz,3840 / 240 / 96
NVIDIA,Tesla P6,GP104,"Mar 24th, 2017",MXM-B (3.0),"16 GB, GDDR5, 256 bit",1012 MHz,1502 MHz,2048 / 128 / 64
NVIDIA,Tesla V100 PCIe 16 GB,GV100,"Jun 21st, 2017",PCIe 3.0 x16,"16 GB, HBM2, 4096 bit",1246 MHz,876 MHz,5120 / 320 / 128
NVIDIA,Tesla V100 SXM2 16 GB,GV100,"Jun 21st, 2017",PCIe 3.0 x16,"16 GB, HBM2, 4096 bit",1312 MHz,876 MHz,5120 / 320 / 128
